,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
965,1518262639.0,41.239858717,-8.562657533,109.8,16.308,47.00,2.6,?,?
966,1518262640.0,41.239973383,-8.562516883,112.5,16.411,43.10,1.1,?,?
967,1518262641.0,41.240086617,-8.562395433,112.9,15.948,37.40,1.2,?,?
968,1518262642.0,41.240214383,-8.562306117,113.1,15.845,25.30,1.2,?,?
969,1518262643.0,41.2403563,-8.562243633,113.5,16.462,15.90,1.4,?,?
970,1518262644.0,41.24050215,-8.562208617,113.7,16.771,7.80,1.4,?,?
971,1518262645.0,41.24065155,-8.562188667,114.5,17.388,1.10,1.4,?,?
972,1518262646.0,41.240806917,-8.562188117,114.6,17.594,357.70,1.4,?,?
973,1518262647.0,41.24096095,-8.56219645,114.4,17.182,356.70,1.4,?,?
974,1518262648.0,41.2411156,-8.5622034,114.0,17.028,357.60,1.4,?,?
975,1518262649.0,41.241270367,-8.562217183,114.3,16.977,358.80,1.2,?,?
976,1518262650.0,41.241423067,-8.562229983,114.1,16.977,358.10,1.2,?,?
977,1518262651.0,41.241578733,-8.56224245,114.0,17.285,356.70,1.2,?,?
978,1518262652.0,41.241729117,-8.562266767,113.4,17.028,353.00,2.8,?,?
979,1518262653.0,41.241870717,-8.5623057,113.4,16.411,346.80,2.8,?,?
980,1518262654.0,41.242000367,-8.5623565,112.8,15.279,342.60,1.4,?,?
981,1518262655.0,41.242116667,-8.562405483,112.1,13.530,341.60,1.4,?,?
982,1518262656.0,41.242220467,-8.562434033,112.2,11.575,348.30,2.8,?,?
983,1518262657.0,41.242316367,-8.562423117,112.2,10.392,8.50,2.8,?,?
984,1518262658.0,41.242409667,-8.562389283,112.7,10.392,22.40,1.2,?,?
985,1518262659.0,41.242505433,-8.562323033,111.6,11.575,30.20,1.3,1.5,2.0
986,1518262660.0,41.2425927,-8.562240883,110.0,12.038,36.70,1.2,1.5,2.0
987,1518262661.0,41.242670117,-8.562132433,108.9,11.472,47.80,1.1,1.5,1.8
988,1518262662.0,41.242728067,-8.562012117,108.5,11.729,61.90,1.1,1.5,1.8
989,1518262663.0,41.242757867,-8.5618725,108.0,12.604,76.60,1.1,1.5,1.8
990,1518262664.0,41.2427793,-8.561718467,107.2,13.787,80.50,1.0,?,?
991,1518262665.0,41.242804017,-8.561553667,106.0,14.713,79.50,1.0,?,?
992,1518262666.0,41.242833217,-8.561377467,104.7,15.742,78.40,1.0,?,?
993,1518262667.0,41.242865183,-8.561188517,103.5,16.822,77.70,1.2,?,?
994,1518262668.0,41.242901017,-8.56098895,102.4,17.697,76.90,1.0,?,?
995,1518262669.0,41.2429383,-8.560785583,101.5,17.851,76.50,1.0,?,?
996,1518262670.0,41.242974767,-8.5605801,100.5,17.851,76.60,1.0,?,?
997,1518262671.0,41.243011183,-8.56037465,99.6,17.800,76.80,1.2,?,?
998,1518262672.0,41.2430465,-8.560166733,98.3,17.954,77.10,1.2,?,?
999,1518262673.0,41.243081933,-8.559957683,97.1,18.108,77.30,1.2,?,?
1000,1518262674.0,41.243118283,-8.559748667,95.8,18.160,77.50,1.0,?,?
1001,1518262675.0,41.243155117,-8.5595364,94.7,18.263,77.50,0.8,?,?
1002,1518262676.0,41.243195867,-8.559320417,93.5,18.417,76.80,0.8,?,?
1003,1518262677.0,41.243233733,-8.559103117,93.1,18.314,77.10,0.9,?,?
1004,1518262678.0,41.24327225,-8.558888,93.6,17.954,77.50,0.8,?,?
1005,1518262679.0,41.2433084,-8.558677417,95.1,17.903,76.90,0.9,?,?
1006,1518262680.0,41.243343883,-8.5584698,96.2,17.800,76.60,1.0,?,?
1007,1518262681.0,41.243381333,-8.558262033,97.5,17.748,76.50,1.0,?,?
1008,1518262682.0,41.243418317,-8.558055083,98.7,17.748,76.70,1.0,?,?
1009,1518262683.0,41.243455117,-8.5578482,99.8,17.748,76.80,1.0,?,?
1010,1518262684.0,41.24349135,-8.557642383,100.9,17.645,77.20,1.0,?,?
1011,1518262685.0,41.243524883,-8.557438633,101.8,17.594,77.70,1.0,?,?
1012,1518262686.0,41.243558633,-8.557233033,102.7,17.543,77.60,0.8,?,?
1013,1518262687.0,41.243592983,-8.557028533,103.0,17.594,77.20,0.8,?,?
1014,1518262688.0,41.243628417,-8.5568222,103.1,17.800,77.20,0.9,?,?
1015,1518262689.0,41.2436655,-8.556617533,103.3,17.903,77.10,0.9,?,?
1016,1518262690.0,41.243702617,-8.556412683,103.3,17.851,76.90,0.9,?,?
1017,1518262691.0,41.243740217,-8.556205983,102.8,18.057,76.80,0.9,?,?
1018,1518262692.0,41.243779533,-8.555995517,101.9,18.469,76.70,0.9,?,?
1019,1518262693.0,41.243818917,-8.555779767,101.1,18.726,76.80,0.9,?,?
1020,1518262694.0,41.243857717,-8.555564383,100.6,18.469,76.80,0.9,?,?
1021,1518262695.0,41.24389285,-8.555356733,100.5,17.388,76.70,0.9,?,?
1022,1518262696.0,41.243925333,-8.555169767,100.9,15.228,76.30,0.9,?,?
1023,1518262697.0,41.243953533,-8.55501135,101.7,12.501,77.70,0.9,?,?
1024,1518262698.0,41.243961167,-8.554877267,102.4,10.443,87.50,1.1,?,?
1025,1518262699.0,41.243942767,-8.55476145,102.6,9.414,106.90,1.1,?,?
