,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
173,1457869935.0,41.179190833,-8.59504355,135.3,7.974,274.40,1.3,?,?
174,1457869936.0,41.179193583,-8.5951471,135.6,9.157,274.10,1.3,?,?
175,1457869937.0,41.179198417,-8.595264883,135.8,10.289,274.70,1.3,?,?
176,1457869938.0,41.17920495,-8.595390567,136.0,10.958,274.10,1.3,?,?
177,1457869939.0,41.179210917,-8.595522167,136.0,11.318,274.10,1.3,?,?
178,1457869940.0,41.179216967,-8.595653867,136.1,11.112,274.10,1.3,?,?
179,1457869941.0,41.1792259,-8.595780767,136.2,10.752,274.10,1.3,?,?
180,1457869942.0,41.179235133,-8.595903317,136.1,10.237,275.70,1.3,?,?
181,1457869943.0,41.179245633,-8.596011883,136.1,8.694,276.80,1.3,?,?
182,1457869944.0,41.17924315,-8.596104633,136.3,7.357,259.30,1.3,?,?
183,1457869945.0,41.179212283,-8.596180383,136.2,7.511,227.90,1.3,?,?
184,1457869946.0,41.17915345,-8.59622765,135.9,8.334,200.10,1.3,?,?
185,1457869947.0,41.179075933,-8.59624105,135.7,9.466,180.40,1.3,?,?
186,1457869948.0,41.1789874,-8.5962348,135.0,10.598,172.30,1.4,?,?
187,1457869949.0,41.178893417,-8.596233817,134.3,11.215,175.10,1.8,?,?
188,1457869950.0,41.178795167,-8.59622995,134.0,11.369,175.70,1.8,?,?
189,1457869951.0,41.178745083,-8.596266883,134.0,7.048,184.30,1.8,?,?
190,1457869952.0,41.178695867,-8.5962735,133.9,4.887,185.50,3.2,?,?
191,1457869953.0,41.178657033,-8.596280167,133.6,3.447,189.20,2.2,?,?
192,1457869954.0,41.178630067,-8.596289433,133.5,2.418,202.80,2.2,?,?
193,1457869955.0,41.178608117,-8.596315967,133.4,3.550,234.70,2.2,?,?
194,1457869956.0,41.1786006,-8.596368967,133.1,5.144,266.80,1.5,?,?
195,1457869957.0,41.1786066,-8.596444883,132.9,7.099,276.00,1.3,?,?
196,1457869958.0,41.178614833,-8.596537583,132.6,8.385,275.80,1.3,?,?
197,1457869959.0,41.1786212,-8.596638233,132.0,8.797,273.30,1.3,?,?
198,1457869960.0,41.178628183,-8.596745133,131.4,9.363,274.20,1.3,?,?
199,1457869961.0,41.17863635,-8.596858583,130.8,9.826,274.80,1.3,?,?
200,1457869962.0,41.178644133,-8.596977183,130.2,10.340,275.50,1.3,?,?
201,1457869963.0,41.1786521,-8.59709725,129.5,10.340,275.80,1.5,?,?
202,1457869964.0,41.178659067,-8.59721505,128.6,10.083,275.80,1.5,?,?
203,1457869965.0,41.178664167,-8.597332933,127.7,9.929,274.70,1.5,?,?
204,1457869966.0,41.1786684,-8.5974355,127.2,8.848,275.10,1.5,?,?
205,1457869967.0,41.178677783,-8.597542567,126.6,8.848,274.20,1.5,?,?
