,timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,elapsed_time_seconds
754,1577399646.0,-27.68706594888746,-51.12298801589962,918.5173023651078,4.0,104.59043,9.131273,20,gps,0.8,1.2,1.5,3.6,,,,83,,8.9870490788782,1.0
755,1577399647.0,-27.68709169956565,-51.12289660572529,918.8861824772848,4.0,107.51541,9.207363,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.457858673583091,1.0
756,1577399648.0,-27.687124317733264,-51.12281245782524,919.5992395473224,4.0,111.77018,9.3446045,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.05357231501704,1.0
757,1577399649.0,-27.687163163074587,-51.12272427502155,920.329411403899,4.0,116.269806,9.529376,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.705565121237736,1.0
758,1577399650.0,-27.687208180423458,-51.12263883019301,921.0529275670212,4.0,120.43163,9.825543,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.794290284177167,1.0
759,1577399651.0,-27.687258538443672,-51.12255471780819,921.6363405782556,4.0,124.52884,10.112411,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.999230270651514,1.0
760,1577399652.0,-27.687315574255408,-51.12247310437641,922.085472992984,4.0,127.60144,10.316913,20,gps,0.8,1.2,1.5,3.6,,,,83,,10.235291050191858,1.0
761,1577399653.0,-27.687372752260963,-51.12239229106042,922.1791902951604,4.0,128.69565,10.383566,20,gps,0.8,1.2,1.5,3.6,,,,83,,10.18312050016188,1.0
762,1577399654.0,-27.687434235563376,-51.12231276136336,923.0232902119802,4.0,130.14658,10.344909,20,gps,0.8,1.2,1.5,3.6,,,,83,,10.390694802958176,1.0
763,1577399655.0,-27.687492589468786,-51.12223458801301,923.6062132250138,4.0,129.97198,10.206104,20,gps,0.8,1.3,1.5,3.6,,,,83,,10.063792393056987,1.0
764,1577399656.0,-27.687550909715448,-51.122156219238775,924.1920870959628,4.0,129.04765,10.076277,20,gps,0.9,1.4,1.7,3.6,,,,83,,10.076175459686077,1.0
765,1577399657.0,-27.68760864268567,-51.1220782187002,924.5754780460136,4.0,129.18,10.121802,20,gps,0.8,1.2,1.5,3.6,,,,83,,10.006598545693004,1.0
766,1577399658.0,-27.68766685166849,-51.12199738018398,924.7196303989904,4.0,129.19066,10.26248,20,gps,0.8,1.2,1.5,3.6,,,,83,,10.256513652287817,1.0
767,1577399659.0,-27.687724931526464,-51.12191465901888,925.1707711986523,4.0,128.45769,10.344317,20,gps,0.8,1.2,1.5,3.6,,,,83,,10.392686129897353,1.0
768,1577399660.0,-27.68778318847868,-51.12183350929138,925.5302594626578,4.0,128.79514,10.25261,20,gps,0.8,1.2,1.5,3.6,,,,83,,10.283729371466451,1.0
769,1577399661.0,-27.68784197608112,-51.12175166063516,925.856699939604,4.0,128.40834,10.326208,21,gps,0.8,1.2,1.5,3.6,,,,83,,10.374308299720967,1.0
770,1577399662.0,-27.687900150740017,-51.12167205038235,926.1449311033026,4.0,128.82597,10.25059,21,gps,0.8,1.2,1.5,3.6,,,,83,,10.16017258241486,1.0
771,1577399663.0,-27.687958201685724,-51.12159313987421,926.474313120776,4.0,129.22475,10.128049,21,gps,0.8,1.2,1.5,3.6,,,,83,,10.09817398296915,1.0
772,1577399664.0,-27.68801513874769,-51.12151463409764,926.7866925563442,4.0,129.36739,10.027257,21,gps,0.8,1.2,1.5,3.6,,,,83,,9.989007174741836,1.0
773,1577399665.0,-27.68806913695513,-51.12144092944036,926.9806188644442,4.0,129.65248,9.47533,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.41625108991206,1.0
774,1577399666.0,-27.688121248191685,-51.121372354393706,927.271294015234,4.0,129.36353,9.062395,20,gps,0.8,1.3,1.5,3.6,,,,83,,8.894113030062245,1.0
775,1577399667.0,-27.68817257993179,-51.1212985772292,927.6452761457408,4.0,127.46001,9.282869,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.236927868927076,1.0
776,1577399668.0,-27.688226271241263,-51.12122075536893,928.1159180764566,4.0,127.46723,9.821303,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.71238085704541,1.0
777,1577399669.0,-27.68828302508688,-51.12113693631564,928.6138292036748,4.0,127.18369,10.376235,20,gps,0.8,1.2,1.5,3.6,,,,83,,10.38828895836502,1.0
778,1577399670.0,-27.688340074048323,-51.12104979181096,928.7048960841696,4.0,127.19029,10.956432,20,gps,0.8,1.2,1.5,3.6,,,,83,,10.670567106955689,1.0
779,1577399671.0,-27.688397385700085,-51.12095339629424,929.252193782797,4.0,124.87411,11.337124,21,gps,0.8,1.3,1.5,3.6,,,,83,,11.434665568486787,1.0
780,1577399672.0,-27.68845396799645,-51.12085371459112,929.888275120064,4.0,122.33343,11.685537,21,gps,0.9,1.4,1.7,3.6,,,,83,,11.661956253640152,1.0
781,1577399673.0,-27.68850817168117,-51.12074876926588,930.3707783161158,4.0,120.19653,11.843651,21,gps,0.8,1.3,1.5,3.6,,,,83,,11.968529560542867,1.0
782,1577399674.0,-27.688557138067985,-51.12064716988831,931.0173080223668,4.0,118.25817,11.3176155,21,gps,0.8,1.2,1.5,3.6,,,,83,,11.396744354277342,1.0
783,1577399675.0,-27.68860076728157,-51.12055127852575,931.7465226449068,4.0,116.50135,10.617909,21,gps,0.8,1.2,1.5,3.6,,,,83,,10.622995727237836,1.0
784,1577399676.0,-27.68863863763123,-51.12046088222386,932.2590619186898,4.0,114.78461,9.672283,21,gps,0.8,1.2,1.5,3.6,,,,83,,9.855139542798414,1.0
785,1577399677.0,-27.68867096790809,-51.120379014934784,932.5348021848392,4.0,113.33852,8.755634,21,gps,0.8,1.2,1.5,3.6,,,,83,,8.834676874492589,1.0
786,1577399678.0,-27.68869812824497,-51.12030294897853,932.9132254449804,4.0,111.622986,7.9691887,21,gps,0.8,1.2,1.5,3.6,,,,83,,8.084514868604352,1.0
