gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1457871401.00	41.172384967	-8.598352383	130.1	9.363	335.20	1.4	?	?
1457871402.00	41.172464250	-8.598405550	130.4	9.929	335.30	1.7	?	?
1457871403.00	41.172547267	-8.598458150	130.4	10.443	335.80	1.6	?	?
1457871404.00	41.172637817	-8.598511433	130.1	11.009	336.10	1.6	?	?
1457871405.00	41.172731550	-8.598565917	129.7	11.421	335.50	1.6	?	?
1457871406.00	41.172828150	-8.598623300	129.5	11.781	335.30	1.6	?	?
1457871407.00	41.172924700	-8.598683333	129.4	11.884	335.00	1.4	?	?
1457871408.00	41.173020983	-8.598740683	129.0	11.781	335.50	1.4	?	?
1457871409.00	41.173116900	-8.598797233	128.6	11.678	335.70	1.1	?	?
1457871410.00	41.173209583	-8.598856267	128.6	11.678	335.70	1.1	?	?
1457871411.00	41.173304617	-8.598914017	128.5	11.524	335.40	1.1	?	?
1457871412.00	41.173400717	-8.598968867	128.2	11.524	335.30	1.4	?	?
1457871413.00	41.173495033	-8.599023383	127.7	11.266	335.90	1.5	?	?
1457871414.00	41.173581817	-8.599075750	127.5	10.289	336.80	1.5	?	?
1457871415.00	41.173656117	-8.599120667	127.3	8.540	336.90	1.5	?	?
1457871416.00	41.173714733	-8.599157550	127.6	6.533	335.20	1.4	?	?
1457871417.00	41.173751100	-8.599194483	128.0	4.579	320.20	1.4	?	?
1457871418.00	41.173773783	-8.599227250	127.9	3.190	299.20	1.1	?	?
1457871419.00	41.173773133	-8.599257600	128.3	2.212	271.70	1.1	?	?
1457871420.00	41.173768000	-8.599280483	128.4	1.955	256.50	1.1	?	?
1457871421.00	41.173752717	-8.599302567	129.3	1.852	234.10	1.1	?	?
1457871422.00	41.173744267	-8.599319983	130.1	1.389	230.90	1.1	?	?
1457871423.00	41.173740667	-8.599330033	130.2	0.720	237.20	1.1	?	?
1457871424.00	41.173738517	-8.599334917	130.1	0.412	251.00	1.1	?	?
1457871425.00	41.173737617	-8.599338850	129.5	0.257	266.40	1.1	?	?
1457871426.00	41.173737433	-8.599337067	129.3	0.051	61.20	1.2	?	?
1457871427.00	41.173736917	-8.599336617	129.0	0.206	69.10	1.2	?	?
1457871428.00	41.173736667	-8.599336517	128.5	0.154	78.70	1.2	?	?
1457871429.00	41.173737750	-8.599336050	128.2	0.154	66.80	1.2	?	?
1457871430.00	41.173739033	-8.599334600	127.8	0.412	62.30	1.2	?	?
1457871431.00	41.173741717	-8.599330683	127.1	0.669	57.80	1.2	?	?
1457871432.00	41.173745217	-8.599317983	127.3	1.235	63.00	1.2	?	?
1457871433.00	41.173748383	-8.599306050	127.6	1.338	63.90	1.2	?	?
1457871434.00	41.173750050	-8.599292933	128.3	1.235	68.70	1.2	?	?
1457871435.00	41.173755683	-8.599282650	128.5	1.183	41.30	1.2	?	?
1457871436.00	41.173760517	-8.599273967	128.8	0.926	46.60	1.2	?	?
1457871437.00	41.173765067	-8.599269250	128.9	0.566	23.90	1.1	?	?
1457871438.00	41.173772917	-8.599262767	128.4	0.412	14.00	1.1	?	?
1457871439.00	41.173777133	-8.599261917	128.1	0.206	214.40	1.2	?	?
1457871440.00	41.173762167	-8.599255250	127.8	2.932	162.70	1.2	?	?
1457871441.00	41.173732183	-8.599235533	127.3	4.939	154.80	1.2	?	?
1457871442.00	41.173690567	-8.599208850	126.9	6.225	155.40	1.2	?	?
1457871443.00	41.173645217	-8.599177967	126.6	6.379	155.50	1.1	?	?
1457871444.00	41.173594600	-8.599142700	126.7	6.894	155.50	1.1	?	?
1457871445.00	41.173539783	-8.599106350	127.0	7.408	156.00	1.1	?	?
1457871446.00	41.173469817	-8.599059417	127.5	9.826	154.80	1.1	?	?
1457871447.00	41.173371017	-8.598996517	128.2	13.890	155.60	1.1	?	?
1457871448.00	41.173239767	-8.598922433	128.8	17.697	156.80	1.1	?	?
1457871449.00	41.173088800	-8.598838417	128.7	19.395	156.60	1.3	?	?
1457871450.00	41.172937900	-8.598748017	129.4	19.034	156.10	1.1	?	?
1457871451.00	41.172779433	-8.598655600	130.1	19.909	155.90	1.1	?	?
1457871452.00	41.172615050	-8.598555650	130.8	20.269	155.60	1.1	?	?
1457871453.00	41.172451800	-8.598455650	131.6	20.012	156.20	1.1	?	?
1457871454.00	41.172287633	-8.598353767	132.3	20.063	156.10	1.1	?	?
1457871455.00	41.172123517	-8.598252817	133.0	20.063	156.00	1.1	?	?
1457871456.00	41.171959567	-8.598152667	133.6	19.960	155.80	1.1	?	?
1457871457.00	41.171798917	-8.598055967	134.6	19.343	155.50	1.2	?	?
1457871458.00	41.171638667	-8.597963833	135.3	18.932	156.20	1.2	?	?
1457871459.00	41.171481333	-8.597873817	135.9	18.674	156.50	1.2	?	?
1457871460.00	41.171326067	-8.597791050	136.3	18.469	158.80	1.2	?	?
1457871461.00	41.171171633	-8.597723883	136.8	18.160	162.80	1.2	?	?
1457871462.00	41.171016133	-8.597667417	137.6	17.851	166.20	1.2	?	?
1457871463.00	41.170860267	-8.597621517	138.5	17.697	168.60	1.2	?	?
1457871464.00	41.170707583	-8.597580483	139.3	17.285	168.60	1.5	?	?
1457871465.00	41.170564833	-8.597535817	139.9	16.102	165.90	1.2	?	?
1457871466.00	41.170431267	-8.597491767	140.4	14.867	164.80	1.4	?	?
1457871467.00	41.170311850	-8.597451600	141.1	12.913	164.90	2.1	?	?
1457871468.00	41.170210967	-8.597417650	141.7	10.700	165.50	1.2	?	?
1457871469.00	41.170130317	-8.597397150	141.6	8.334	169.10	1.2	?	?
1457871470.00	41.170063783	-8.597382417	142.3	6.070	173.10	1.2	?	?
1457871471.00	41.170022433	-8.597381833	141.6	4.064	182.40	1.2	?	?
1457871472.00	41.169991683	-8.597383367	141.9	2.418	185.70	1.2	?	?
1457871473.00	41.169970550	-8.597367767	144.3	1.080	180.70	1.1	?	?
1457871474.00	41.169964867	-8.597358083	145.0	0.051	129.10	1.1	?	?
1457871475.00	41.169965700	-8.597351983	145.2	0.257	7.30	1.1	?	?
1457871476.00	41.169966567	-8.597348050	145.2	0.051	30.40	1.1	?	?
1457871477.00	41.169967383	-8.597344883	145.2	0.051	232.60	1.1	?	?
1457871478.00	41.169968450	-8.597341417	145.0	0.000	105.10	1.1	?	?
1457871479.00	41.169969533	-8.597338833	144.9	0.000	84.90	1.1	?	?
1457871480.00	41.169970350	-8.597336533	144.8	0.000	44.30	1.1	?	?
1457871481.00	41.169971617	-8.597330983	144.7	0.051	16.90	1.1	?	?
1457871482.00	41.169972483	-8.597327383	144.8	0.051	176.30	1.1	?	?
1457871483.00	41.169966883	-8.597327883	144.8	0.926	179.20	1.1	?	?
1457871484.00	41.169948917	-8.597331317	144.9	2.521	180.40	1.1	?	?
1457871485.00	41.169919267	-8.597333200	144.9	3.961	181.10	1.1	?	?
1457871486.00	41.169883683	-8.597336400	144.7	4.373	182.90	1.1	?	?
1457871487.00	41.169845250	-8.597341867	144.5	4.681	184.00	1.1	?	?
1457871488.00	41.169799700	-8.597347583	144.1	5.505	183.00	1.1	?	?
1457871489.00	41.169747600	-8.597353033	143.7	6.019	181.90	1.1	?	?
1457871490.00	41.169691933	-8.597356017	143.3	6.431	180.40	1.1	?	?
1457871491.00	41.169630483	-8.597357317	142.8	6.945	177.00	1.2	?	?
1457871492.00	41.169565567	-8.597359017	142.1	7.408	180.40	1.4	?	?
1457871493.00	41.169492250	-8.597355817	142.6	7.871	184.60	1.4	?	?
1457871494.00	41.169419383	-8.597365033	142.7	8.128	187.40	1.3	?	?
1457871495.00	41.169349400	-8.597375100	142.7	8.025	186.20	1.1	?	?
1457871496.00	41.169277983	-8.597387583	142.9	8.025	185.00	1.1	?	?
1457871497.00	41.169205400	-8.597396233	143.3	8.077	183.80	1.1	?	?
1457871498.00	41.169128617	-8.597399067	144.2	8.488	183.20	1.2	?	?
1457871499.00	41.169047917	-8.597407950	144.5	9.157	183.70	1.2	?	?
1457871500.00	41.168963050	-8.597423150	144.7	9.672	187.60	1.2	?	?
1457871501.00	41.168873750	-8.597440217	144.7	10.186	188.90	1.6	?	?
1457871502.00	41.168782467	-8.597461217	144.6	10.392	190.60	1.4	?	?
1457871503.00	41.168692200	-8.597485850	144.5	10.237	192.50	1.6	?	?
1457871504.00	41.168607150	-8.597512400	144.4	9.569	194.70	1.7	?	?
1457871505.00	41.168532217	-8.597527817	144.5	8.128	195.90	1.6	?	?
1457871506.00	41.168471433	-8.597548367	144.2	6.533	197.00	4.7	?	?
1457871507.00	41.168419633	-8.597576500	143.9	5.762	202.20	1.6	?	?
1457871508.00	41.168374317	-8.597591450	143.6	4.887	199.70	1.6	?	?
1457871509.00	41.168331783	-8.597615767	143.3	4.733	202.50	1.6	?	?
1457871510.00	41.168289450	-8.597649117	143.2	5.042	209.00	1.6	?	?
1457871511.00	41.168244933	-8.597677733	143.3	5.350	208.70	2.2	?	?
1457871512.00	41.168203083	-8.597708367	143.2	5.196	209.40	1.6	?	?
1457871513.00	41.168158867	-8.597730683	143.6	5.196	203.00	1.6	?	?
1457871514.00	41.168110350	-8.597752850	144.0	5.659	196.30	1.6	?	?
1457871515.00	41.168058533	-8.597771033	145.2	6.276	192.90	1.6	?	?
1457871516.00	41.168001533	-8.597794117	146.1	6.996	197.00	1.4	?	?
1457871517.00	41.167939017	-8.597825683	147.0	7.717	199.70	1.2	?	?
1457871518.00	41.167874817	-8.597863967	147.6	7.871	204.40	1.5	?	?
1457871519.00	41.167807183	-8.597901583	147.8	8.231	202.20	1.5	?	?
1457871520.00	41.167733650	-8.597937000	148.3	8.797	199.80	1.5	?	?
1457871521.00	41.167656100	-8.597974550	149.1	9.414	200.00	1.5	?	?
1457871522.00	41.167573783	-8.598012483	149.7	9.877	198.60	1.4	?	?
1457871523.00	41.167489983	-8.598045600	150.2	9.826	195.90	1.4	?	?
1457871524.00	41.167408800	-8.598080483	150.6	9.311	198.90	1.4	?	?
1457871525.00	41.167332967	-8.598116650	151.1	8.694	201.10	1.2	?	?
1457871526.00	41.167266600	-8.598155583	151.5	7.871	205.00	1.3	?	?
1457871527.00	41.167205917	-8.598183900	151.1	6.945	201.90	1.3	?	?
1457871528.00	41.167161617	-8.598210933	150.7	5.299	203.90	1.3	?	?
1457871529.00	41.167129467	-8.598227117	150.0	3.395	196.20	1.3	?	?
1457871530.00	41.167105683	-8.598230033	150.0	2.006	175.30	1.3	?	?
1457871531.00	41.167093767	-8.598228100	149.6	1.132	165.20	1.2	?	?
1457871532.00	41.167083250	-8.598217550	149.1	1.903	134.30	1.2	?	?
1457871533.00	41.167064500	-8.598184967	149.6	4.064	126.90	1.2	?	?
1457871534.00	41.167050133	-8.598143350	149.6	4.476	115.70	1.4	?	?
1457871535.00	41.167033750	-8.598092317	149.9	5.196	111.20	2.8	?	?
1457871536.00	41.167017817	-8.598028417	150.4	6.225	107.50	3.9	?	?
1457871537.00	41.167001617	-8.597955167	150.9	6.894	106.20	1.6	?	?
1457871538.00	41.166984567	-8.597874800	151.4	7.459	106.50	1.6	?	?
1457871539.00	41.166969433	-8.597789367	152.0	7.665	106.50	1.6	?	?
1457871540.00	41.166955750	-8.597702683	152.7	7.665	106.30	3.9	?	?
1457871541.00	41.166954833	-8.597617017	154.0	7.151	103.50	1.5	?	?
1457871542.00	41.166940933	-8.597537150	156.2	6.122	106.40	1.5	?	?
1457871543.00	41.166922900	-8.597485967	157.4	3.755	110.60	3.0	?	?
1457871544.00	41.166913483	-8.597446683	158.4	2.984	110.30	2.9	?	?
1457871545.00	41.166898833	-8.597415083	158.5	2.829	112.40	2.9	?	?
1457871546.00	41.166875983	-8.597384317	157.6	3.292	132.50	2.6	?	?
1457871547.00	41.166824433	-8.597370750	155.4	4.476	167.50	1.2	?	?
1457871548.00	41.166766267	-8.597382067	153.3	5.453	193.00	1.2	?	?
1457871549.00	41.166702917	-8.597406617	152.1	6.739	198.30	1.2	?	?
1457871550.00	41.166629700	-8.597436050	151.4	7.768	197.10	1.5	?	?
1457871551.00	41.166552200	-8.597468150	151.0	8.488	196.90	1.5	?	?
1457871552.00	41.166472617	-8.597502600	151.1	9.157	199.10	1.5	?	?
1457871553.00	41.166391767	-8.597535483	151.5	9.311	198.10	2.1	?	?
1457871554.00	41.166315483	-8.597564600	151.8	8.591	197.20	2.1	?	?
1457871555.00	41.166247633	-8.597594400	152.2	7.614	198.90	2.1	?	?
1457871556.00	41.166194483	-8.597621533	152.7	5.762	203.30	1.6	?	?
1457871557.00	41.166150967	-8.597644967	153.1	4.579	205.80	5.2	?	?
1457871558.00	41.166113800	-8.597672867	153.6	4.167	210.80	2.1	?	?
1457871559.00	41.166085000	-8.597698467	154.0	3.550	216.80	2.1	?	?
1457871560.00	41.166054717	-8.597728133	154.2	4.218	220.10	2.1	?	?
1457871561.00	41.166018350	-8.597765167	153.9	5.247	219.30	2.1	?	?
1457871562.00	41.165986033	-8.597831767	153.2	6.636	232.50	2.1	?	?
1457871563.00	41.165947667	-8.597947267	155.0	10.495	245.70	2.1	?	?
1457871564.00	41.165906750	-8.598076183	155.3	12.295	247.90	2.1	?	?
1457871565.00	41.165863017	-8.598210317	156.0	12.913	247.30	2.1	?	?
1457871566.00	41.165816783	-8.598342717	156.1	12.552	244.40	2.1	?	?
1457871567.00	41.165756450	-8.598449767	158.0	11.729	236.70	1.6	?	?
1457871568.00	41.165695467	-8.598554867	158.8	11.266	230.80	2.1	?	?
1457871569.00	41.165633583	-8.598607567	158.3	8.694	214.70	1.6	?	?
1457871570.00	41.165577483	-8.598644483	156.5	7.151	194.20	1.5	?	?
1457871571.00	41.165517733	-8.598655100	155.7	6.688	176.00	1.5	?	?
1457871572.00	41.165461483	-8.598624117	155.3	6.791	147.90	1.5	?	?
1457871573.00	41.165419583	-8.598563650	154.8	7.665	127.00	1.2	?	?
1457871574.00	41.165410400	-8.598492617	153.9	6.894	102.30	1.2	?	?
1457871575.00	41.165409483	-8.598422550	152.7	6.533	92.10	1.1	?	?
1457871576.00	41.165403133	-8.598349650	152.8	6.585	96.20	1.1	?	?
1457871577.00	41.165396067	-8.598270050	152.9	6.996	98.80	1.5	?	?
1457871578.00	41.165389833	-8.598182683	153.4	7.305	99.50	1.1	?	?
1457871579.00	41.165382133	-8.598089133	153.4	7.871	100.90	1.1	?	?
1457871580.00	41.165375917	-8.597988783	153.5	8.437	99.80	1.1	?	?
1457871581.00	41.165368583	-8.597881150	153.4	9.054	99.90	1.1	?	?
1457871582.00	41.165356933	-8.597764750	154.0	9.672	100.80	1.1	?	?
1457871583.00	41.165342400	-8.597643917	154.5	10.598	101.40	1.1	?	?
1457871584.00	41.165328217	-8.597531383	153.7	10.649	99.80	1.1	?	?
1457871585.00	41.165311650	-8.597412433	153.4	10.855	99.30	1.3	?	?
1457871586.00	41.165293117	-8.597282950	153.6	11.163	100.60	1.3	?	?
1457871587.00	41.165272383	-8.597149983	153.7	11.318	101.10	1.3	?	?
1457871588.00	41.165252683	-8.597016150	154.0	11.421	100.70	1.3	?	?
1457871589.00	41.165237183	-8.596880667	153.7	11.369	99.10	1.3	?	?
1457871590.00	41.165216567	-8.596739883	153.2	12.038	99.90	1.4	?	?
1457871591.00	41.165196317	-8.596601667	153.8	11.832	101.30	1.4	?	?
1457871592.00	41.165175050	-8.596461533	154.0	12.038	101.90	1.4	?	?
1457871593.00	41.165155867	-8.596328767	154.7	11.524	101.50	1.5	?	?
1457871594.00	41.165133700	-8.596194133	154.8	11.524	102.60	4.0	?	?
1457871595.00	41.165119400	-8.596095000	155.7	9.929	102.70	2.4	?	?
1457871596.00	41.165110450	-8.595992083	156.7	9.517	99.90	1.2	?	?
1457871597.00	41.165096667	-8.595903833	155.3	8.848	102.00	1.2	?	?
1457871598.00	41.165083883	-8.595807183	154.6	8.540	99.60	1.2	?	?
1457871599.00	41.165072633	-8.595706667	155.1	8.385	99.20	1.2	?	?
1457871600.00	41.165058750	-8.595602717	155.4	8.591	99.90	1.2	?	?
1457871601.00	41.165045633	-8.595505317	154.7	8.797	97.90	1.4	?	?
1457871602.00	41.165033983	-8.595396983	155.1	8.900	97.90	1.2	?	?
1457871603.00	41.165023450	-8.595289133	155.7	9.260	97.10	1.2	?	?
1457871604.00	41.165006850	-8.595174467	155.6	9.672	100.30	1.1	?	?
1457871605.00	41.164990367	-8.595056467	155.1	10.032	101.70	1.1	?	?
1457871606.00	41.164972750	-8.594930733	155.3	10.649	100.50	1.1	?	?
1457871607.00	41.164956933	-8.594803900	155.6	11.061	100.90	1.1	?	?
1457871608.00	41.164941217	-8.594671817	156.0	11.215	100.20	1.1	?	?
1457871609.00	41.164924417	-8.594534517	156.8	10.958	99.60	1.1	?	?
1457871610.00	41.164906383	-8.594411983	156.7	10.495	100.20	1.0	?	?
1457871611.00	41.164890233	-8.594293200	156.6	10.032	99.80	1.0	?	?
1457871612.00	41.164876200	-8.594180950	156.9	9.363	99.50	1.1	?	?
1457871613.00	41.164865250	-8.594084700	156.9	8.334	96.40	1.1	?	?
1457871614.00	41.164857017	-8.593993883	157.0	7.562	95.80	1.2	?	?
1457871615.00	41.164851550	-8.593899467	157.4	7.614	92.60	1.1	?	?
1457871616.00	41.164838417	-8.593829600	157.7	6.431	100.80	1.2	?	?
1457871617.00	41.164821467	-8.593755400	157.4	6.276	105.80	1.3	?	?
1457871618.00	41.164806100	-8.593675417	157.5	6.328	104.00	1.1	?	?
1457871619.00	41.164791833	-8.593560500	158.6	7.820	100.00	1.1	?	?
1457871620.00	41.164777717	-8.593464800	158.4	8.025	99.70	1.1	?	?
1457871621.00	41.164763067	-8.593361350	158.7	8.334	100.70	1.1	?	?
1457871622.00	41.164751167	-8.593268467	158.6	7.974	98.80	1.1	?	?
1457871623.00	41.164739633	-8.593163567	158.9	8.694	97.60	1.1	?	?
1457871624.00	41.164724350	-8.593054150	159.5	9.363	100.00	1.2	?	?
1457871625.00	41.164709017	-8.592928050	160.4	10.186	100.90	1.2	?	?
1457871626.00	41.164691433	-8.592792917	160.7	11.112	100.40	1.2	?	?
1457871627.00	41.164674633	-8.592664783	160.4	11.266	99.30	1.1	?	?
1457871628.00	41.164657783	-8.592526233	160.4	11.626	99.60	1.1	?	?
1457871629.00	41.164637550	-8.592394083	159.7	11.524	101.70	1.1	?	?
1457871630.00	41.164614467	-8.592256967	159.9	11.472	103.30	1.1	?	?
1457871631.00	41.164594633	-8.592124067	160.1	11.215	101.50	1.2	?	?
1457871632.00	41.164577383	-8.591997983	159.5	10.598	99.00	1.2	?	?
1457871633.00	41.164565717	-8.591881517	158.6	9.877	95.40	1.2	?	?
1457871634.00	41.164555067	-8.591773733	157.9	9.106	97.60	1.2	?	?
1457871635.00	41.164545083	-8.591673550	157.3	8.283	98.20	1.2	?	?
1457871636.00	41.164534183	-8.591578183	157.3	7.820	98.50	1.2	?	?
1457871637.00	41.164518867	-8.591474067	155.8	8.643	100.40	1.2	?	?
1457871638.00	41.164502483	-8.591375717	154.3	8.385	101.80	1.2	?	?
1457871639.00	41.164488083	-8.591274933	153.2	8.643	99.80	1.2	?	?
1457871640.00	41.164473267	-8.591175600	152.7	8.540	101.00	1.2	?	?
1457871641.00	41.164460900	-8.591082833	152.4	8.231	101.30	1.2	?	?
1457871642.00	41.164450667	-8.590997933	152.5	7.254	101.60	1.2	?	?
1457871643.00	41.164439033	-8.590923983	152.3	6.173	102.10	1.4	?	?
1457871644.00	41.164429867	-8.590860400	153.2	5.042	105.10	1.1	?	?
1457871645.00	41.164416500	-8.590815000	151.2	3.961	108.00	1.1	?	?
1457871646.00	41.164395617	-8.590751600	151.6	5.144	119.00	1.2	?	?
1457871647.00	41.164372200	-8.590690250	151.4	5.505	123.50	1.5	?	?
1457871648.00	41.164339867	-8.590620167	149.5	5.916	125.10	1.3	?	?
1457871649.00	41.164308850	-8.590552017	148.8	6.122	123.20	3.5	?	?
1457871650.00	41.164281150	-8.590486517	148.6	6.225	119.20	2.9	?	?
1457871651.00	41.164253300	-8.590415400	148.8	6.328	119.40	2.9	?	?
1457871652.00	41.164219767	-8.590345533	149.1	6.739	123.60	2.9	?	?
1457871653.00	41.164187367	-8.590277733	149.3	6.636	125.40	3.5	?	?
1457871654.00	41.164158733	-8.590217850	149.6	6.019	126.60	4.9	?	?
1457871655.00	41.164137533	-8.590169100	149.6	4.990	126.70	4.9	?	?
1457871656.00	41.164122050	-8.590128433	149.6	4.013	126.00	4.9	?	?
1457871657.00	41.164114533	-8.590094650	149.8	3.035	122.50	2.8	?	?
1457871658.00	41.164110067	-8.590070317	150.0	2.109	121.30	2.8	?	?
1457871659.00	41.164111167	-8.590053550	150.4	1.183	113.80	2.8	?	?
1457871660.00	41.164109283	-8.590045633	150.4	0.514	115.00	2.8	?	?
1457871661.00	41.164111250	-8.590040483	151.0	0.103	75.80	2.8	?	?
1457871662.00	41.164117167	-8.590037267	151.5	0.360	1.50	2.8	?	?
1457871663.00	41.164115300	-8.590031933	151.8	0.154	66.60	1.7	?	?
1457871664.00	41.164116183	-8.590022000	153.2	0.206	77.20	1.7	?	?
1457871665.00	41.164116350	-8.590013967	154.2	0.206	78.00	1.7	?	?
1457871666.00	41.164117133	-8.590007483	155.0	0.206	70.20	1.6	?	?
1457871667.00	41.164119533	-8.590001250	155.6	0.154	63.00	1.6	?	?
1457871668.00	41.164121967	-8.589996633	156.0	0.154	71.60	1.6	?	?
1457871669.00	41.164123567	-8.589993000	156.3	0.103	85.90	1.6	?	?
1457871670.00	41.164125533	-8.589989933	156.7	0.103	73.40	1.6	?	?
1457871671.00	41.164127083	-8.589987150	156.9	0.103	65.60	1.6	?	?
1457871672.00	41.164127767	-8.589985450	157.0	0.103	65.10	1.7	?	?
1457871673.00	41.164128017	-8.589983633	157.2	0.103	74.70	1.7	?	?
1457871674.00	41.164128167	-8.589982667	157.3	0.051	69.80	1.7	?	?
1457871675.00	41.164128783	-8.589981600	157.4	0.103	51.10	1.7	?	?
1457871676.00	41.164128867	-8.589982283	157.3	0.051	7.50	3.5	?	?
1457871677.00	41.164128083	-8.589983517	157.2	0.051	55.50	3.5	?	?
1457871678.00	41.164127283	-8.589984883	157.0	0.000	22.10	3.5	?	?
1457871679.00	41.164126400	-8.589986583	156.9	0.000	9.40	3.5	?	?
1457871680.00	41.164124867	-8.589989100	156.6	0.051	228.30	3.5	?	?
1457871681.00	41.164122583	-8.589992317	156.1	0.103	227.20	3.5	?	?
1457871682.00	41.164119600	-8.589995450	155.5	0.103	185.90	3.5	?	?
1457871683.00	41.164115017	-8.589993233	154.5	0.669	94.70	3.5	?	?
1457871684.00	41.164092967	-8.589965533	153.4	3.138	115.60	3.5	?	?
1457871685.00	41.164070500	-8.589931200	152.1	4.013	118.80	3.5	?	?
1457871686.00	41.164039150	-8.589895233	149.7	4.321	121.40	3.5	?	?
1457871687.00	41.164009867	-8.589857350	147.8	4.424	127.40	1.7	?	?
1457871688.00	41.163977633	-8.589836550	146.0	4.733	156.60	1.6	?	?
1457871689.00	41.163960283	-8.589812433	148.7	4.579	183.70	1.6	?	?
1457871690.00	41.163920150	-8.589829617	149.0	5.556	209.00	1.6	?	?
1457871691.00	41.163869317	-8.589859067	149.6	6.585	213.40	1.5	3.1	3.5
1457871692.00	41.163804267	-8.589904650	149.4	7.614	212.40	1.5	3.1	3.5
1457871693.00	41.163737117	-8.589952767	149.6	8.334	211.80	1.5	3.1	3.5
1457871694.00	41.163669983	-8.590001133	149.9	8.334	212.10	1.5	3.1	3.5
1457871695.00	41.163601433	-8.590051700	150.1	8.694	211.70	1.5	3.1	3.5
1457871696.00	41.163529367	-8.590107083	150.4	9.363	211.60	1.5	3.1	3.5
1457871697.00	41.163450967	-8.590167733	150.3	10.186	211.10	1.2	?	?
1457871698.00	41.163362467	-8.590225317	150.5	11.112	206.50	1.1	?	?
1457871699.00	41.163272017	-8.590288817	150.8	11.421	207.30	1.2	?	?
1457871700.00	41.163178683	-8.590354783	151.3	11.781	209.20	1.1	?	?
1457871701.00	41.163086550	-8.590428917	151.7	11.987	211.80	1.1	?	?
1457871702.00	41.162997783	-8.590505517	152.0	11.781	213.60	1.2	?	?
1457871703.00	41.162913767	-8.590575850	152.3	10.958	213.30	1.1	?	?
1457871704.00	41.162837917	-8.590648167	152.6	10.083	216.70	1.2	?	?
1457871705.00	41.162767067	-8.590718600	153.0	9.569	217.80	1.2	?	?
1457871706.00	41.162702150	-8.590786367	153.1	9.003	218.20	1.2	?	?
1457871707.00	41.162641867	-8.590850950	152.9	8.437	218.70	1.2	?	?
1457871708.00	41.162580400	-8.590913250	153.0	8.488	217.50	1.2	?	?
1457871709.00	41.162517150	-8.590977133	153.1	8.797	217.40	1.1	?	?
1457871710.00	41.162455250	-8.591044300	153.3	8.848	219.50	1.1	?	?
1457871711.00	41.162394267	-8.591105900	153.6	8.385	216.50	1.1	?	?
1457871712.00	41.162332283	-8.591148383	153.3	7.922	204.40	1.1	?	?
1457871713.00	41.162272450	-8.591175817	153.1	6.688	196.30	1.2	?	?
1457871714.00	41.162226067	-8.591208633	152.8	5.402	208.60	1.2	?	?
1457871715.00	41.162189967	-8.591237900	152.5	4.579	215.00	1.2	?	?
1457871716.00	41.162164200	-8.591258600	151.9	3.190	213.00	1.2	?	?
1457871717.00	41.162147067	-8.591270033	151.4	1.646	206.70	1.2	?	?
1457871718.00	41.162136800	-8.591273933	151.3	0.566	187.90	1.5	?	?
1457871719.00	41.162132167	-8.591274833	151.4	0.206	48.90	1.2	?	?
1457871720.00	41.162130133	-8.591274767	151.7	0.154	35.30	1.2	?	?
1457871721.00	41.162129000	-8.591273750	151.9	0.051	60.10	1.2	?	?
1457871722.00	41.162127800	-8.591273167	152.1	0.000	161.10	1.2	?	?
1457871723.00	41.162126717	-8.591272983	152.3	0.000	219.00	1.2	?	?
1457871724.00	41.162125950	-8.591272550	152.5	0.000	58.30	1.2	?	?
1457871725.00	41.162125317	-8.591272250	152.6	0.000	113.80	1.2	?	?
1457871726.00	41.162124933	-8.591272000	152.8	0.051	3.30	1.2	?	?
1457871727.00	41.162124750	-8.591271617	152.9	0.051	49.30	1.2	?	?
1457871728.00	41.162125150	-8.591271400	152.9	0.000	74.10	1.1	?	?
1457871729.00	41.162125967	-8.591271733	152.9	0.051	101.90	1.1	?	?
1457871730.00	41.162126600	-8.591271817	152.8	0.000	245.90	1.1	?	?
1457871731.00	41.162127550	-8.591271950	152.7	0.000	97.90	1.1	?	?
1457871732.00	41.162124367	-8.591271600	152.7	0.566	184.80	1.1	?	?
1457871733.00	41.162113083	-8.591273233	152.5	1.646	183.50	1.1	?	?
1457871734.00	41.162101467	-8.591273467	151.9	1.338	174.90	1.2	?	?
1457871735.00	41.162090417	-8.591274417	151.5	0.977	169.30	1.1	?	?
1457871736.00	41.162083700	-8.591271600	151.3	0.720	155.70	1.3	?	?
1457871737.00	41.162076467	-8.591265583	151.4	1.132	149.80	1.1	?	?
1457871738.00	41.162059467	-8.591246400	151.8	2.932	141.50	1.1	?	?
1457871739.00	41.162042733	-8.591212833	152.1	3.910	121.50	1.1	?	?
1457871740.00	41.162049350	-8.591161267	151.9	4.887	84.10	1.1	?	?
1457871741.00	41.162083050	-8.591112917	152.3	5.916	41.00	1.0	?	?
1457871742.00	41.162132017	-8.591081500	152.1	6.894	25.00	1.0	?	?
1457871743.00	41.162185867	-8.591040350	151.4	7.511	30.20	1.3	?	?
1457871744.00	41.162245283	-8.590991783	150.5	8.283	32.50	1.3	?	?
1457871745.00	41.162306433	-8.590941833	149.9	8.334	32.70	1.3	?	?
1457871746.00	41.162372400	-8.590885750	149.3	9.003	32.70	1.3	?	?
1457871747.00	41.162442683	-8.590824200	148.8	9.672	33.90	1.3	?	?
1457871748.00	41.162519233	-8.590758017	148.2	10.495	32.30	1.3	?	?
